0.42375,905.06,-1288.1,999.15,892.88,-1500.9,1010.1,953.68,-886.55,1341.1,2396.3,-940.68,1019.4
0.4259,905.08,-1288,999.04,892.89,-1500.9,1010.1,953.57,-886.59,1341.2,2396.3,-940.39,1019.7
0.42694,905.11,-1288,999.09,892.95,-1501,1010.2,953.6,-886.58,1341.2,2395.8,-941.02,1020.3
0.43006,905.05,-1288,999.06,892.97,-1501,1010.2,953.6,-886.59,1341.2,2395.3,-941.54,1021.1
0.43117,905.05,-1288,999.06,892.86,-1501,1010.1,953.7,-886.55,1341.2,2394.9,-942.01,1021.7
0.43318,905.09,-1288,999.09,892.89,-1501,1010.1,953.71,-886.55,1341.2,2394.4,-942.49,1022.4
0.43639,905.21,-1287.6,998.67,892.87,-1501.1,1010.1,953.64,-886.64,1341.3,2393.7,-943.3,1023.6
0.43952,904.96,-1288,999.11,892.95,-1501,1010.2,953.77,-886.54,1341.2,2393.5,-945.21,1024
0.44365,905.14,-1288.2,999.15,892.95,-1501.1,1010.2,953.72,-886.56,1341.2,2391.9,-945.6,1026
0.4457,905.16,-1288.3,999.19,893.03,-1501.1,1010.2,953.76,-886.54,1341.2,2391.3,-946.1,1026.8
0.44873,905.18,-1288.3,999.18,893.02,-1501.2,1010.2,953.85,-886.49,1341.2,2390.2,-946.65,1028.1
0.45084,905.2,-1288.3,999.21,893.06,-1501.2,1010.3,953.87,-886.49,1341.2,2389.8,-947.13,1028.4
0.45198,905.52,-1288.3,999.36,893.08,-1501.2,1010.2,953.87,-886.49,1341.2,2389.2,-947.57,1029.2
0.45527,905.2,-1288.4,999.19,893.12,-1501.2,1010.3,953.9,-886.5,1341.2,2388.5,-948.4,1029.8
0.45815,905.32,-1288.4,999.26,893.11,-1501.2,1010.3,953.94,-886.48,1341.1,2387.2,-949.48,1031.4
0.45934,905.3,-1288.3,999.25,893.12,-1501.3,1010.3,953.85,-886.54,1341.2,2387.2,-949.52,1031.3
0.46768,905.24,-1288.4,999.36,893.17,-1501.4,1010.5,953.97,-886.49,1341.2,2384.2,-952.03,1034.1
0.46869,905.18,-1288.4,999.47,893.22,-1501.4,1010.6,953.91,-886.55,1341.2,2383.5,-952.64,1034.8
0.4698,905.17,-1288.4,999.49,893.23,-1501.4,1010.6,953.91,-886.55,1341.2,2383.1,-952.95,1035.2
0.47076,905.16,-1288.4,999.51,893.24,-1501.4,1010.6,953.91,-886.56,1341.2,2382.7,-953.26,1035.5
0.48015,905.44,-1288.5,999.53,893.28,-1501.5,1010.6,954,-886.53,1341.2,2379.2,-954.88,1038.7
0.48322,905.44,-1288.6,999.58,893.29,-1501.5,1010.7,954.13,-886.48,1341.1,2377.5,-956,1040.1
0.48442,905.38,-1288.7,999.52,893.3,-1501.5,1010.7,954.14,-886.47,1341.1,2377.2,-956.93,1039.3
0.4896,905.36,-1288.7,999.58,893.33,-1501.6,1010.8,954.21,-886.46,1341.1,2374.3,-958.81,1041.2
0.50513,905.67,-1288.4,999.31,893.46,-1501.8,1010.9,954.17,-886.52,1341.2,2366.7,-962.87,1045.2
0.51231,905.56,-1288.8,999.71,893.52,-1501.9,1010.9,954.27,-886.47,1341.1,2363.2,-966.51,1046.6
0.51766,905.74,-1289,999.72,893.58,-1501.9,1010.9,954.4,-886.48,1341,2359.7,-966.04,1048.8
0.51872,905.68,-1289,999.8,893.61,-1502,1010.9,954.43,-886.47,1341,2358.5,-966.56,1049.4
0.52176,905.72,-1289.1,999.81,893.64,-1502,1010.9,954.45,-886.47,1341,2357.1,-967.22,1049.8
0.52483,906.03,-1289.1,999.96,893.65,-1502,1010.9,954.54,-886.5,1341,2354.6,-968.1,1051.1
0.52577,906.03,-1289.1,999.96,893.66,-1502,1010.9,954.54,-886.5,1341,2354.7,-968.33,1051
0.52688,905.78,-1289.1,999.71,893.66,-1502,1010.9,954.37,-886.5,1341,2353.4,-968.79,1051.6
0.5312,905.74,-1289.1,999.81,893.73,-1502.1,1010.9,954.46,-886.48,1341,2352,-969.49,1052.1
0.53433,905.77,-1289.1,999.84,893.73,-1502.1,1011,954.47,-886.48,1341,2349.4,-970.68,1053.2
0.54263,905.89,-1289.2,999.93,893.85,-1502.2,1011.2,954.41,-886.45,1341,2343.9,-973.11,1055.4
0.54369,905.86,-1289.2,999.96,893.85,-1502.2,1011.2,954.41,-886.45,1341,2343.9,-973.11,1055.4
0.5457,905.89,-1289.2,999.98,893.86,-1502.3,1011.1,954.42,-886.44,1341,2341.3,-974.29,1056.5
0.54676,905.84,-1289.2,1000,893.87,-1502.3,1011.1,954.42,-886.44,1341,2340.9,-974.38,1056.2
0.55518,905.98,-1289.3,1000.1,893.92,-1502.3,1011.2,954.58,-886.45,1340.9,2335.4,-976.95,1058.5
0.55929,905.84,-1289.4,1000.1,893.93,-1502.3,1011.3,954.53,-886.44,1340.9,2332.5,-978.26,1059.5
0.56653,905.99,-1289.5,1000.4,893.99,-1502.4,1011.4,954.61,-886.44,1340.9,2326.3,-981.05,1061.5
0.57177,905.99,-1289.4,1000.4,894.05,-1502.4,1011.5,954.55,-886.42,1340.9,2323.5,-982.24,1062.3
0.57288,906.01,-1289.4,1000.4,893.99,-1502.4,1011.4,954.62,-886.41,1340.9,2322,-982.92,1062.8
0.57589,906.03,-1289.4,1000.5,894.02,-1502.5,1011.5,954.56,-886.43,1340.9,2320.6,-983.59,1063.3
0.57795,906.25,-1289.1,1000.1,894.02,-1502.5,1011.4,954.58,-886.42,1340.9,2318.3,-984.6,1064
0.5801,906.28,-1289,1000,894.03,-1502.6,1011.5,954.67,-886.4,1340.8,2317.5,-984.93,1064.2
0.58425,906.12,-1289.5,1000.5,894.09,-1502.5,1011.5,954.67,-886.4,1340.8,2314.2,-986.16,1065
0.58733,906.08,-1289.6,1000.6,894.16,-1502.5,1011.6,954.7,-886.39,1340.8,2311.3,-987.86,1065.7
0.59255,906.43,-1289.6,1000.8,894.17,-1502.5,1011.6,954.71,-886.4,1340.8,2307.8,-988.92,1066.7
0.59368,906.42,-1289.6,1000.8,894.2,-1502.6,1011.6,954.61,-886.4,1340.9,2306.1,-989.42,1067.2
0.59667,906.09,-1289.6,1000.6,894.24,-1502.6,1011.6,954.72,-886.41,1340.8,2304.5,-990.25,1067.5
0.5978,906.2,-1289.7,1000.7,894.2,-1502.6,1011.7,954.7,-886.41,1340.8,2302.8,-990.81,1068
0.59875,906.19,-1289.7,1000.7,894.22,-1502.6,1011.7,954.71,-886.41,1340.8,2302,-991.13,1068.2
0.59982,906.19,-1289.7,1000.7,894.22,-1502.6,1011.7,954.71,-886.41,1340.8,2301.2,-991.44,1068.4
0.60611,906.09,-1289.6,1000.8,894.25,-1502.6,1011.8,954.73,-886.38,1340.8,2296.3,-993.69,1069.3
0.60924,906.07,-1289.6,1000.8,894.26,-1502.6,1011.8,954.7,-886.43,1340.8,2294.5,-994.44,1069.6
0.61555,906.14,-1289.6,1000.9,894.34,-1502.7,1011.9,954.77,-886.37,1340.8,2288.6,-996.84,1070.9
0.61867,906.26,-1289.6,1000.8,894.35,-1502.7,1011.9,954.8,-886.35,1340.7,2286,-997.88,1071.3
0.62176,906.19,-1289.6,1000.9,894.36,-1502.7,1011.9,954.8,-886.35,1340.7,2284.3,-998.02,1072.1
0.62473,906.23,-1289.6,1000.9,894.37,-1502.7,1011.9,954.83,-886.33,1340.7,2281.7,-999.03,1072.6
0.63,906.13,-1289.7,1000.9,894.42,-1502.7,1012,954.83,-886.37,1340.7,2277.1,-1001.4,1072.9
0.63111,906.14,-1289.7,1000.9,894.42,-1502.7,1012,954.83,-886.37,1340.7,2275.3,-1002.1,1073.2
0.63422,906.28,-1289.7,1001.1,894.43,-1502.7,1012.1,954.75,-886.43,1340.8,2273.3,-1002.4,1073.5
0.63527,906.25,-1289.7,1001.1,894.44,-1502.7,1012.1,954.75,-886.43,1340.8,2271.5,-1003.2,1073.7
0.6373,906.27,-1289.7,1001.2,894.46,-1502.7,1012.1,954.76,-886.44,1340.8,2269.7,-1003.9,1074
0.63845,906.26,-1289.6,1001.1,894.47,-1502.7,1012.1,954.86,-886.38,1340.7,2269.9,-1004.6,1074
0.64375,906.32,-1289.6,1001.1,894.48,-1502.7,1012.2,954.8,-886.43,1340.7,2264.6,-1006.6,1074.9
0.64986,906.43,-1289.1,1000.8,894.47,-1502.7,1012.2,954.9,-886.39,1340.6,2259.1,-1008.7,1075.8
0.6519,906.22,-1289.5,1001.2,894.53,-1502.7,1012.2,954.97,-886.33,1340.5,2258.1,-1010.8,1075.2
0.65813,906.22,-1289.5,1001.2,894.53,-1502.7,1012.3,954.97,-886.33,1340.5,2258.1,-1010.8,1075.2
0.66548,906.56,-1289.6,1001.6,894.59,-1502.6,1012.4,954.99,-886.36,1340.6,2246.1,-1014.2,1077.8
0.67487,906.31,-1289.6,1001.5,894.63,-1502.6,1012.5,955.04,-886.36,1340.5,2236.9,-1018.6,1079.1
0.67788,906.35,-1289.6,1001.5,894.66,-1502.7,1012.5,954.92,-886.39,1340.6,2234.2,-1020.1,1079.4
0.68265,906.26,-1289.5,1001.6,894.66,-1502.7,1012.5,954.91,-886.39,1340.6,2233.2,-1020.6,1079.5
0.68843,906.36,-1289.5,1001.6,894.72,-1502.7,1012.6,955.08,-886.33,1340.5,2226,-1024.3,1080.5
0.69052,906.36,-1289.5,1001.7,894.68,-1502.6,1012.6,955.11,-886.31,1340.4,2224.1,-1025.2,1080.7
0.69372,906.41,-1289.5,1001.7,894.7,-1502.6,1012.7,954.96,-886.34,1340.6,2222.3,-1026.2,1081
0.69553,906.43,-1289.5,1001.7,894.72,-1502.7,1012.7,954.97,-886.34,1340.5,2218.6,-1028,1081.4
0.69669,906.28,-1289.6,1001.7,894.72,-1502.7,1012.7,955.14,-886.3,1340.4,2218.6,-1028,1081.4
0.69974,906.29,-1289.6,1001.7,894.72,-1502.6,1012.7,955.12,-886.3,1340.4,2214.9,-1030,1081.8
0.70713,906.39,-1289.6,1002,894.75,-1502.6,1012.8,955.12,-886.26,1340.4,2208.3,-1033.1,1082.5
0.7092,906.43,-1289.5,1001.8,894.76,-1502.6,1012.8,955.13,-886.25,1340.4,2207.4,-1033.6,1082.6
0.71235,906.46,-1289.5,1001.9,894.83,-1502.6,1012.8,955.01,-886.27,1340.5,2203.7,-1036.2,1083.1
0.71963,906.61,-1289.1,1001.5,894.77,-1502.7,1012.7,955.18,-886.22,1340.3,2197.4,-1039.4,1083.8
0.72278,906.28,-1289.4,1002,894.8,-1502.6,1012.8,955.18,-886.16,1340.3,2194.9,-1041.4,1083.8
0.72593,906.23,-1289.4,1002,894.8,-1502.6,1012.7,955.23,-886.13,1340.2,2192.7,-1041.9,1084.5
0.72896,906.41,-1289.6,1002,894.88,-1502.6,1012.7,955.02,-886.15,1340.4,2189.1,-1044,1084.8
0.72999,906.41,-1289.6,1002,894.89,-1502.6,1012.7,955.02,-886.15,1340.4,2188.9,-1043.9,1084.9
0.73532,906.62,-1289.5,1002.1,894.86,-1502.6,1012.7,954.97,-886.1,1340.4,2183.2,-1047,1085.7
0.7385,906.4,-1289.6,1002,894.87,-1502.6,1012.7,955.15,-886.1,1340.3,2181.3,-1048.2,1085.9
0.74368,906.45,-1289.6,1002,894.88,-1502.6,1012.7,955.12,-886.08,1340.2,2175.6,-1051.4,1086.6
0.74577,906.45,-1289.6,1002,894.88,-1502.6,1012.7,955.12,-886.08,1340.2,2173.6,-1052.5,1086.9
0.74734,906.45,-1289.6,1002,894.89,-1502.6,1012.7,955.12,-886.08,1340.2,2173.6,-1052.5,1086.9
0.75096,906.47,-1289.6,1002,894.92,-1502.7,1012.7,955.03,-886.05,1340.3,2173.5,-1052.6,1086.9
0.75387,906.47,-1289.6,1002,895,-1502.7,1012.7,955.11,-885.99,1340.2,2165.7,-1057,1088
0.75505,906.47,-1289.6,1002,895.01,-1502.7,1012.7,955.11,-885.99,1340.2,2165.6,-1057.1,1088
0.7571,906.47,-1289.6,1002,894.94,-1502.7,1012.6,955.14,-885.97,1340.2,2162.6,-1058.7,1088.4
0.76464,906.44,-1289.5,1002.1,894.94,-1502.7,1012.6,955.13,-885.95,1340.1,2155.7,-1063,1089.4
0.76758,906.44,-1289.5,1002.1,894.93,-1502.7,1012.5,955,-885.89,1340.2,2153.6,-1064.4,1089.6
0.77583,906.24,-1289.6,1002.1,894.97,-1502.7,1012.5,955.1,-885.85,1340.1,2145.5,-1069.4,1090.8
0.78725,906.48,-1289.5,1002.1,894.99,-1502.7,1012.4,955.09,-885.73,1340.1,2134.3,-1077.1,1092.4
0.79154,906.5,-1289.1,1001.8,894.94,-1502.7,1012.4,955.08,-885.69,1340.1,2130.4,-1079.8,1093.1
0.7968,906.36,-1289.5,1002.1,895,-1502.7,1012.3,955.04,-885.64,1340.1,2125.2,-1083.5,1093.9
0.80077,906.31,-1289.5,1002.2,895,-1502.7,1012.3,955,-885.61,1340.1,2121.2,-1086.4,1094.6
0.80287,906.32,-1289.5,1002.2,894.99,-1502.7,1012.3,954.86,-885.6,1340.2,2118.2,-1088.5,1095.1
0.80391,906.31,-1289.5,1002.2,894.99,-1502.7,1012.3,954.86,-885.6,1340.2,2117.2,-1089.3,1095.3
0.80505,906.51,-1289.5,1002.3,894.99,-1502.7,1012.3,955,-885.55,1340.1,2117.1,-1089.4,1095.3
0.80594,906.51,-1289.5,1002.3,894.99,-1502.7,1012.3,955,-885.55,1340.1,2115.1,-1090.8,1095.7
0.80713,906.51,-1289.5,1002.3,894.99,-1502.6,1012.2,954.97,-885.52,1340.1,2114.1,-1090.8,1095.7
0.81339,906.3,-1289.5,1002.1,895.03,-1502.7,1012.2,954.95,-885.46,1340.1,2108.9,-1095.6,1096.8
0.81648,906.3,-1289.5,1002,895,-1502.7,1012.1,954.93,-885.43,1340.1,2104.8,-1098.6,1097.5
0.8176,906.4,-1289.5,1002,895,-1502.7,1012.1,954.95,-885.42,1340.1,2104.8,-1098.7,1097.5
0.81854,906.37,-1289.5,1002,895.02,-1502.7,1012.1,954.95,-885.42,1340.1,2102.7,-1100.3,1097.9
0.81965,906.37,-1289.5,1002,895.01,-1502.7,1012.1,954.95,-885.38,1340.1,2101.7,-1101,1098.1
0.8207,906.37,-1289.5,1002,895.01,-1502.7,1012.1,954.96,-885.37,1340,2100.6,-1101.8,1098.3
0.82167,906.22,-1289.5,1002.1,895.02,-1502.7,1012.1,954.96,-885.37,1340,2100.6,-1101.9,1098.3
0.82584,906.38,-1289.5,1001.9,895.05,-1502.7,1012.1,954.79,-885.37,1340.1,2096.4,-1105.2,1099.1
0.83102,906.29,-1289.5,1001.9,895.03,-1502.7,1011.9,954.88,-885.27,1340,2090.2,-1110.2,1100.3
0.83215,906.29,-1289.5,1001.9,895,-1502.7,1011.9,954.84,-885.25,1340.1,2089.2,-1111,1100.5
0.83841,906.27,-1289.4,1001.8,894.99,-1502.7,1011.8,954.74,-885.24,1340.1,2083.7,-1115.2,1101.5
0.84671,906.29,-1289.5,1001.9,895.04,-1502.7,1011.6,954.79,-885.11,1340,2075,-1121.8,1103.2
0.84776,906.29,-1289.5,1001.9,895.04,-1502.7,1011.6,954.79,-885.11,1340,2072.9,-1123.5,1103.6
0.85393,906.32,-1289.5,1001.7,895.05,-1502.7,1011.5,954.74,-885.01,1340,2067.5,-1128.4,1104.7
0.85503,906.32,-1289.5,1001.7,895.06,-1502.7,1011.5,954.72,-885,1340,2066.4,-1129.3,1105
0.86027,906.32,-1289.5,1001.7,894.97,-1502.8,1011.4,954.56,-885.07,1340.1,2060,-1134.6,1106.3
0.86652,906.04,-1289.3,1001.7,894.94,-1502.7,1011.2,954.62,-884.92,1340,2053.9,-1140.6,1107.3
0.8758,906.14,-1289.4,1001.7,894.96,-1502.6,1011.1,954.58,-884.76,1339.9,2044.7,-1147.6,1109.5
0.87904,906.45,-1289.4,1001.7,894.98,-1502.7,1011,954.46,-884.77,1340,2040.3,-1151.2,1110.4
0.88313,906.2,-1289.5,1001.6,894.96,-1502.6,1011,954.54,-884.69,1340,2035.8,-1155.1,1111.3
0.88528,906.18,-1289.4,1001.5,894.96,-1502.6,1010.9,954.56,-884.64,1340,2035.9,-1155.1,1111.3
0.8884,906.11,-1289.3,1001.5,894.96,-1502.7,1010.8,954.56,-884.61,1339.9,2031.4,-1159.1,1112.2
0.89164,906.07,-1289.3,1001.5,894.92,-1502.6,1010.8,954.53,-884.55,1339.9,2026.9,-1162.9,1113.1
0.89465,905.99,-1289.3,1001.5,894.98,-1502.6,1010.7,954.41,-884.6,1340,2023.6,-1166,1113.8
0.90127,906.05,-1289.3,1001.4,894.91,-1502.6,1010.6,954.44,-884.49,1340,2017.9,-1171,1115
0.90504,906.03,-1289.3,1001.3,894.86,-1502.6,1010.4,954.46,-884.44,1339.9,2013.4,-1174.9,1116.2
0.9072,906.03,-1289.3,1001.3,894.85,-1502.6,1010.4,954.42,-884.42,1340,2011.2,-1177,1116.7
0.91069,906.03,-1289.2,1001.3,894.85,-1502.6,1010.4,954.42,-884.42,1340,2010.1,-1178,1116.9
0.91442,905.89,-1289.3,1001.1,894.83,-1502.6,1010.2,954.4,-884.31,1340,2001.8,-1184.9,1118.8
0.92579,905.95,-1289.2,1001,894.84,-1502.5,1009.9,954.36,-884.18,1339.9,1990.3,-1194.3,1121.7
0.92887,905.94,-1289.1,1000.9,894.8,-1502.5,1009.8,954.13,-884.19,1340.1,1986.8,-1197.2,1122.5
0.94556,905.86,-1289.1,1000.8,894.73,-1502.4,1009.4,954,-884.02,1340.1,1967.7,-1214.3,1127.2
0.94876,905.98,-1289,1000.9,894.71,-1502.3,1009.4,954.09,-883.93,1340,1964.2,-1217.1,1128
0.95504,905.76,-1288.9,1000.7,894.7,-1502.3,1009.3,954.1,-883.86,1339.9,1958.7,-1222,1129.2
0.95798,905.75,-1288.9,1000.7,894.66,-1502.2,1009.2,954.05,-883.81,1339.9,1954.2,-1226,1130.2
0.95917,905.82,-1288.9,1000.6,894.65,-1502.2,1009.2,953.92,-883.88,1340,1954.5,-1226.3,1130.1
0.96335,905.77,-1288.8,1000.6,894.65,-1502.2,1009.1,954,-883.78,1339.9,1950.3,-1230.5,1130.9
0.96443,905.65,-1288.8,1000.7,894.65,-1502.2,1009.1,954,-883.78,1339.9,1948.1,-1232.5,1131.4
0.9675,905.61,-1288.7,1000.7,894.67,-1502.1,1009.1,953.95,-883.76,1339.9,1945.8,-1234.2,1131.8
0.97377,905.66,-1288.7,1000.5,894.58,-1502,1008.9,953.89,-883.68,1339.9,1937.9,-1240.9,1133.5
0.97473,905.66,-1288.7,1000.5,894.57,-1502,1008.9,953.88,-883.66,1339.9,1936.8,-1241.8,1133.7
0.98003,905.73,-1288.6,1000.4,894.57,-1502,1008.8,953.86,-883.6,1339.9,1932.2,-1245.3,1134.8
0.98307,905.58,-1288.6,1000.4,894.54,-1502,1008.7,953.82,-883.58,1339.9,1927.7,-1249,1135.8
0.99253,905.66,-1288.5,1000.3,894.5,-1501.8,1008.5,953.77,-883.48,1339.9,1918.6,-1256.4,1137.8
0.99563,905.67,-1288.4,1000.2,894.55,-1501.8,1008.5,953.58,-883.52,1340,1913.9,-1259.9,1139
1.0018,905.68,-1287.9,999.8,894.44,-1501.7,1008.4,953.5,-883.5,1340,1906.9,-1265.4,1140.7
1.005,905.39,-1288.3,1000.2,894.39,-1501.7,1008.3,953.66,-883.37,1339.8,1904.6,-1267.3,1141.3
1.0059,905.41,-1288.1,1000.1,894.39,-1501.7,1008.3,953.6,-883.38,1339.9,1902.3,-1269.1,1141.9
1.0147,905.59,-1288.2,1000.1,894.38,-1501.6,1008.2,953.44,-883.42,1340,1900,-1270.8,1142.4
1.0176,905.75,-1288.1,1000.1,894.37,-1501.4,1008.1,953.54,-883.3,1339.9,1890.6,-1277.7,1144.6
1.0206,905.75,-1288.1,1000.1,894.36,-1501.4,1008.1,953.54,-883.26,1339.8,1885.9,-1281.2,1145.7
1.0236,905.5,-1288,999.92,894.32,-1501.4,1008,953.47,-883.23,1339.8,1882.4,-1283.8,1146.6
1.0257,905.5,-1288,999.89,894.3,-1501.3,1008,953.46,-883.22,1339.8,1881.5,-1284.6,1147
